2 		 2
4 		 78
4#		#80
5*		*25
8 		 2
8 		 4
8 		 6
8 		 6
8 		 8
8 		 2
8 		 2
8 		 4
8 		 6
8 		 6
8 		 6
8 		 2
8 		 4
8 		 2
8 		 4
8 		 6
8 		 2
8 		 2
8 		 24
8 		 24
8 		 24
8 		 26
8 		 26
8 		 28
8 		 28
8#		#30
6 		 38
6 		 38
6 		 38
6#		#40
9*		*59
1 		 1
1 		 1
1 		 3
1 		 5
1 		 7
1 		 7
1 		 7
1 		 7
1 		 1
1 		 1
1 		 1
1 		 1
1 		 5
1 		 7
1 		 9
1 		 31
1 		 31
1 		 31
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1*		*43
8 		 2
8 		 4
8*		*32
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 5
1 		 7
1 		 9
1 		 11
1 		 13
1 		 13
1 		 13
1 		 15
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 1
1 		 1
1 		 1
1*		*25
7 		 5
7 		 5
7 		 29
7 		 31
7 		 33
7 		 35
7 		 35
7 		 45
7 		 47
7*		*49
1*		*131
9 		 61
9 		 63
9*		*67
5*		*21
1 		 29
1 		 31
1 		 31
1 		 33
1 		 33
1 		 35
1 		 35
1*		*37
1 		 39
1 		 39
1*		*43
8 		 22
8 		 22
8 		 2
8 		 4
8 		 6
8 		 58
8 		 76
8 		 2
8 		 4
8 		 4
8 		 6
8 		 8
8#		#10
7 		 11
7 		 13
7 		 13
7 		 15
7 		 15
7 		 15
7 		 15
7 		 17
7 		 19
7*		*21
4 		 34
4 		 38
4#		#40
6*		*48
1*		*173
2 		 2
2 		 4
2 		 6
2 		 8
2 		 8
2 		 8
2#		#10
1 		 11
1 		 11
1 		 11
1 		 13
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 1
1 		 1
1 		 3
1 		 5
1 		 23
1 		 27
1 		 27
1 		 29
1 		 29
1 		 31
1*		*141
5 		 7
5 		 7
5 		 7
5 		 7
5 		 7
5 		 9
5 		 9
5 		 9
5 		 11
5 		 11
5 		 13
5 		 15
5 		 17
5 		 19
5*		*21
1 		 119
1 		 123
1*		*133
5 		 151
5*		*153
1*		*187
7*		*247
2 		 18
2#		#20
6 		 16
6 		 24
6 		 36
6 		 36
6 		 38
6#		#40
5 		 11
5 		 13
5 		 15
5 		 17
5 		 17
5 		 17
5 		 19
5*		*21
4 		 22
4 		 26
4 		 26
4#		#30
6 		 24
6 		 24
6 		 28
6 		 28
6#		#30
3 		 27
3 		 27
3 		 29
3 		 31
3 		 33
3 		 35
3 		 39
3 		 41
3 		 7
3 		 7
3 		 45
3 		 61
3 		 61
3 		 3
3 		 3
3 		 5
3 		 7
3*		*105
2 		 106
2*		*124
2*		*202
8 		 2
8 		 4
8 		 4
8 		 4
8 		 6
8 		 2
8 		 2
8 		 2
8 		 2
8 		 2
8 		 2
8 		 2
8 		 4
8 		 2
8 		 6
8 		 8
8#		#10
2#		#40
2*		*48
1*		*49
6 		 16
6 		 18
6 		 22
6 		 24
6 		 26
6 		 26
6 		 28
6#		#30
8 		 76
8 		 78
8#		#80
6*		*84
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 1
9 		 3
9 		 5
9 		 17
9 		 19
9*		*21
9 		 1
9 		 1
9 		 1
9 		 3
9 		 5
9 		 7
9 		 11
9 		 11
9 		 13
9 		 19
9*		*21
8 		 2
8#		#20
7*		*21
5 		 13
5 		 15
5 		 17
5 		 15
5 		 17
5 		 23
5*		*25
4 		 26
4 		 26
4 		 28
4 		 36
4 		 38
4#		#40
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 3
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 3
9 		 5
9 		 5
9 		 5
9 		 7
9 		 15
9 		 17
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 7
9 		 9
9 		 11
9 		 13
9 		 15
9 		 1
9 		 1
9*		*77
1 		 53
1 		 53
1 		 1
1 		 1
1 		 45
1 		 47
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 15
1 		 1
1*		*43
8 		 106
8 		 108
8#		#110
2 		 2
2 		 2
2 		 2
2 		 4
2 		 4
2 		 2
2 		 4
2 		 6
2 		 2
2 		 2
2 		 2
2 		 2
2 		 4
2 		 6
2 		 6
2 		 8
2 		 8
2#		#10
4#		#10
2 		 2
2 		 2
2 		 8
2 		 2
2 		 2
2 		 4
2 		 6
2 		 6
2 		 8
2*		*56
2 		 58
2#		#60
4 		 64
4 		 66
4 		 68
4#		#70
3 		 71
3 		 71
3 		 123
3 		 125
3 		 125
3*		*157
3 		 159
3*		*163
6 		 34
6 		 36
6 		 38
6#		#40
3 		 53
3*		*75
7 		 81
7 		 81
7 		 15
7 		 15
7 		 15
7 		 15
7 		 17
7 		 19
7 		 19
7 		 19
7 		 19
7*		*21
2 		 86
2*		*88
5*		*95
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 9
9 		 1
9 		 1
9 		 7
9 		 15
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 41
9 		 47
9 		 53
9 		 53
9 		 55
9 		 63
9 		 63
9 		 63
9 		 1
9 		 45
9 		 45
9 		 45
9 		 1
9 		 1
9 		 3
9 		 3
9 		 5
9 		 5
9 		 5
9 		 1
9 		 1
9 		 3
9 		 5
9 		 7
9 		 7
9 		 11
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 1
9 		 1
9 		 3
9 		 3
9 		 3
9 		 5
9 		 1
9 		 1
9 		 3
9 		 5
9 		 7
9 		 9
9 		 1
9 		 1
9 		 1
9 		 3
9 		 3
9 		 1
9 		 3
9 		 3
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 5
9 		 5
9 		 5
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9*		*21
0#		#0
8 		 2
8 		 2
8 		 4
8 		 58
8#		#60
5 		 11
5 		 15
5 		 15
5 		 17
5 		 19
5*		*21
1 		 159
1 		 159
1 		 159
1 		 1
1 		 1
1 		 3
1 		 3
1 		 5
1 		 7
1 		 7
1 		 9
1 		 11
1 		 11
1 		 13
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 1
1 		 51
1 		 53
1 		 1
1 		 1
1 		 1
1 		 1
1 		 11
1 		 1
1 		 1
1 		 3
1 		 3
1 		 3
1 		 1
1 		 1
1 		 45
1 		 47
1 		 47
1 		 57
1*		*59
4#		#20
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 5
1 		 7
1 		 9
1 		 11
1 		 15
1 		 1
1 		 1
1 		 3
1 		 3
1 		 5
1 		 7
1 		 7
1 		 1
1 		 3
1 		 3
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 3
1 		 3
1 		 3
1 		 5
1 		 13
1 		 13
1 		 1
1 		 15
1 		 17
1 		 17
1 		 17
1 		 1
1 		 1
1 		 3
1 		 1
1 		 1
1 		 1
1 		 3
1 		 1
1 		 3
1 		 5
1 		 9
1 		 11
1 		 11
1 		 11
1 		 11
1 		 11
1 		 11
1*		*79
8 		 2
8 		 4
8 		 4
8 		 6
8 		 6
8 		 6
8 		 2
8 		 2
8 		 2
8 		 2
8 		 4
8 		 6
8 		 6
8 		 6
8 		 8
8#		#10
6 		 14
6 		 14
6 		 16
6 		 18
6 		 36
6 		 38
6 		 38
6 		 42
6 		 42
6 		 44
6 		 46
6*		*48
5*		*75
4 		 76
4 		 76
4 		 76
4 		 78
4 		 78
4#		#80
6#		#10
2 		 2
2 		 4
2 		 6
2 		 8
2#		#10
0#		#0
4 		 44
4 		 44
4 		 46
4*		*52
3 		 61
3 		 63
3 		 11
3 		 11
3 		 11
3 		 51
3 		 53
3 		 53
3 		 55
3 		 57
3 		 57
3 		 3
3 		 3
3 		 5
3 		 7
3 		 19
3*		*21
5 		 19
5 		 27
5 		 29
5 		 31
5 		 33
5 		 35
5 		 35
5 		 35
5 		 41
5*		*43
7*		*101
6 		 102
6 		 102
6 		 104
6 		 106
6#		#110
7 		 159
7*		*161
9 		 1
9 		 1
9 		 3
9 		 15
9 		 1
9 		 17
9 		 1
9 		 1
9 		 1
9 		 3
9 		 3
9 		 5
9 		 1
9 		 3
9 		 3
9 		 1
9 		 3
9 		 3
9 		 5
9 		 7
9 		 1
9 		 5
9 		 1
9 		 1
9 		 5
9 		 7
9 		 63
9 		 63
9 		 73
9*		*75
8 		 76
8 		 78
8 		 2
8 		 4
8 		 4
8 		 2
8 		 2
8 		 2
8 		 4
8 		 6
8 		 2
8 		 2
8 		 4
8 		 6
8 		 8
8#		#10
4 		 8
4#		#10
2#		#30
3 		 33
3 		 3
3 		 5
3 		 3
3 		 5
3 		 7
3 		 9
3 		 9
3 		 11
3 		 11
3 		 11
3 		 13
3 		 13
3 		 15
3 		 17
3 		 19
3*		*21
3 		 23
3*		*25
8#		#40
7 		 41
7 		 45
7 		 47
7 		 47
7*		*49
1 		 19
1 		 115
1*		*121
8 		 2
8 		 4
8 		 4
8 		 6
8 		 38
8#		#40
4*		*32
7*		*49
7 		 51
7 		 51
7 		 53
7*		*67
4 		 8
4#		#10
4 		 12
4 		 14
4#		#50
4#		#50
7 		 115
7 		 117
7 		 119
7*		*121
9*		*133
2 		 2
2 		 4
2 		 2
2 		 2
2 		 4
2 		 8
2#		#10
0#		#0
7 		 23
7*		*79
3*		*103
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 5
9 		 5
9 		 7
9 		 7
9 		 7
9 		 1
9 		 3
9 		 1
9 		 3
9 		 33
9*		*37
9 		 39
9 		 41
9 		 41
9 		 41
9*		*43
3 		 3
3 		 5
3 		 5
3 		 3
3 		 5
3 		 9
3 		 9
3 		 9
3 		 9
3 		 9
3 		 9
3 		 19
3 		 5
3 		 3
3 		 9
3 		 9
3 		 11
3 		 13
3 		 15
3 		 17
3 		 55
3 		 57
3*		*59
4#		#60
2 		 66
2 		 68
2 		 68
2#		#70
3 		 71
3 		 73
3 		 73
3 		 73
3*		*75
6#		#160
5*		*161
8 		 164
8 		 166
8 		 166
8 		 2
8 		 4
8 		 6
8 		 8
8#		#10
4 		 6
4 		 8
4#		#10
8 		 2
8*		*32
2 		 34
2 		 36
2 		 38
2#		#40
3 		 41
3 		 41
3 		 41
3*		*43
8 		 2
8 		 4
8 		 2
8 		 4
8 		 42
8 		 44
8 		 44
8 		 46
8*		*48
2 		 2
2 		 2
2 		 4
2 		 6
2 		 6
2 		 8
2#		#10
4 		 4
4 		 6
4 		 8
4 		 8
4 		 8
4#		#10
2 		 42
2 		 2
2 		 2
2 		 26
2 		 26
2 		 26
2*		*32
8 		 46
8 		 54
8 		 78
8 		 78
8 		 78
8 		 78
8#		#80
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 47
1 		 1
1 		 5
1 		 7
1 		 11
1 		 11
1 		 13
1 		 13
1 		 1
1 		 1
1 		 1
1 		 3
1 		 9
1 		 11
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 5
1 		 7
1 		 61
1 		 1
1 		 3
1 		 5
1 		 5
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 7
1 		 7
1 		 7
1 		 9
1 		 9
1 		 11
1 		 13
1 		 19
1*		*21
1 		 27
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 7
1*		*25
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 5
9 		 5
9 		 5
9 		 7
9 		 7
9 		 7
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 5
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 5
9 		 23
9*		*25
8 		 26
8 		 28
8 		 28
8 		 14
8 		 16
8 		 18
8 		 18
8*		*56
1 		 53
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 5
1 		 51
1 		 51
1 		 1
1 		 1
1 		 3
1 		 5
1 		 5
1 		 5
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1*		*25
6 		 18
6 		 6
6 		 8
6 		 18
6 		 16
6 		 18
6*		*32
3 		 115
3 		 117
3 		 123
3 		 5
3 		 11
3 		 11
3 		 13
3 		 15
3 		 15
3 		 19
3 		 19
3*		*21
8 		 74
8 		 76
8 		 2
8 		 4
8 		 2
8 		 4
8 		 6
8 		 8
8#		#10
1 		 1
1 		 3
1 		 5
1 		 7
1 		 9
1 		 1
1 		 1
1 		 1
1 		 41
1 		 1
1 		 3
1 		 7
1 		 7
1 		 7
1 		 7
1 		 9
1 		 33
1 		 35
1 		 35
1 		 35
1*		*37
5*		*75
0#		#0
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 5
1 		 5
1 		 7
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 3
1 		 5
1 		 9
1 		 11
1 		 11
1 		 13
1 		 1
1 		 3
1 		 5
1 		 9
1 		 9
1 		 15
1*		*21
0#		#0
6 		 26
6 		 86
6*		*88
7 		 29
7 		 31
7 		 31
7 		 31
7 		 9
7 		 15
7 		 19
7*		*21
4 		 42
4 		 44
4 		 44
4 		 46
4 		 46
4 		 8
4 		 8
4 		 8
4#		#10
8 		 38
8 		 38
8#		#40
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 29
1 		 31
1 		 1
1 		 1
1 		 5
1 		 15
1 		 15
1 		 15
1 		 17
1 		 17
1 		 17
1 		 23
1*		*25
0#		#0
4#		#50
5 		 51
5 		 51
5 		 53
5 		 53
5 		 53
5 		 53
5 		 5
5 		 5
5 		 7
5 		 9
5 		 11
5 		 11
5 		 13
5 		 15
5 		 27
5 		 29
5 		 31
5 		 33
5 		 33
5 		 33
5 		 35
5 		 35
5*		*37
1 		 93
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 5
1 		 5
1 		 5
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 5
1 		 5
1 		 5
1 		 5
1 		 1
1 		 1
1 		 5
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 7
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 1
1 		 1
1 		 1
1 		 9
1 		 11
1 		 11
1 		 27
1 		 29
1 		 29
1 		 29
1 		 29
1 		 1
1 		 1
1 		 1
1 		 1
1 		 19
1 		 35
1*		*37
6 		 6
6 		 6
6 		 8
6#		#10
6#		#10
0#		#0
3*		*49
7 		 57
7 		 57
7*		*59
7 		 61
7 		 63
7*		*65
3 		 27
3 		 29
3 		 31
3 		 33
3 		 35
3 		 3
3 		 3
3 		 5
3 		 5
3 		 7
3 		 11
3 		 13
3 		 15
3 		 15
3 		 15
3 		 29
3 		 31
3 		 31
3 		 33
3 		 35
3*		*37
0#		#0
6 		 14
6 		 18
6#		#20
0#		#0
5 		 29
5 		 31
5 		 33
5 		 47
5*		*49
6#		#50
2 		 102
2 		 104
2*		*174
0#		#0
1 		 1
1 		 1
1 		 3
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 3
1 		 3
1 		 3
1 		 5
1 		 13
1 		 19
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1*		*49
6#		#10
1 		 41
1*		*49
9 		 99
9 		 99
9 		 1
9 		 1
9 		 3
9 		 5
9 		 7
9 		 15
9 		 15
9 		 15
9 		 15
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 5
9 		 5
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 5
9 		 5
9 		 5
9 		 5
9 		 5
9 		 7
9 		 1
9 		 1
9 		 3
9 		 3
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 5
9 		 47
9*		*59
6 		 74
6 		 76
6#		#80
7*		*75
6#		#80
2*		*98
5 		 15
5 		 17
5 		 19
5*		*21
6 		 22
6 		 22
6 		 8
6#		#10
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 1
1 		 1
1 		 1
1 		 3
1*		*87
3 		 3
3 		 3
3 		 3
3 		 3
3 		 15
3 		 17
3 		 17
3 		 19
3 		 7
3 		 5
3 		 7
3 		 7
3 		 7
3 		 9
3 		 11
3 		 13
3 		 31
3 		 31
3 		 33
3 		 33
3 		 33
3 		 33
3 		 35
3*		*37
3 		 39
3*		*43
8 		 44
8*		*48
4 		 8
4#		#10
4#		#10
1 		 1
1 		 3
1 		 3
1 		 1
1 		 1
1 		 7
1 		 1
1 		 3
1 		 7
1 		 9
1 		 11
1 		 11
1 		 11
1 		 1
1 		 1
1 		 3
1 		 1
1 		 3
1 		 5
1 		 5
1 		 11
1 		 15
1 		 1
1 		 3
1 		 5
1 		 15
1 		 27
1 		 29
1 		 29
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 3
1 		 5
1 		 9
1 		 11
1 		 11
1 		 11
1 		 11
1 		 13
1 		 1
1 		 1
1 		 1
1 		 3
1 		 3
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 7
1 		 13
1 		 15
1 		 17
1 		 19
1*		*21
4#		#10
3*		*43
6 		 4
6 		 6
6 		 8
6#		#20
0#		#0
3 		 3
3 		 5
3 		 5
3 		 7
3 		 9
3 		 47
3*		*49
8*		*124
3*		*161
3*		*161
9*		*201
0#		#0
4 		 6
4 		 8
4#		#10
4 		 12
4 		 12
4 		 12
4 		 14
4 		 16
4 		 18
4 		 18
4 		 18
4 		 22
4 		 34
4 		 34
4 		 36
4 		 38
4#		#40
1 		 45
1*		*49
4 		 12
4 		 16
4 		 18
4 		 18
4 		 18
4 		 18
4 		 18
4#		#20
9 		 1
9 		 1
9 		 3
9 		 1
9 		 1
9 		 1
9 		 3
9*		*21
5 		 39
5 		 57
5*		*59
2#		#80
6#		#150
3*		*165
4 		 166
4 		 168
4#		#170
4 		 172
4*		*174
3 		 175
3 		 177
3 		 177
3*		*179
2#		#180
1 		 1
1 		 3
1 		 29
1 		 31
1 		 1
1 		 3
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 5
1 		 47
1 		 53
1 		 55
1 		 57
1 		 31
1 		 33
1 		 35
1 		 1
1 		 3
1 		 1
1 		 1
1 		 1
1 		 1
1 		 5
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 1
1 		 1
1 		 31
1 		 1
1 		 1
1 		 1
1 		 1
1 		 5
1 		 1
1 		 5
1 		 7
1 		 9
1 		 9
1 		 11
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 5
1 		 13
1 		 13
1 		 13
1 		 1
1 		 1
1 		 3
1 		 3
1 		 7
1 		 9
1 		 9
1 		 9
1 		 13
1 		 13
1 		 61
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 3
1 		 1
1 		 3
1 		 5
1 		 5
1 		 5
1 		 7
1 		 11
1*		*65
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 1
9 		 1
9 		 1
9 		 3
9 		 11
9 		 13
9 		 41
9 		 41
9*		*43
0#		#0
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 1
1 		 3
1 		 31
1 		 31
1 		 31
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 7
1 		 7
1 		 1
1*		*65
1*		*65
4*		*84
6 		 96
6*		*98
5 		 99
5*		*101
7*		*111
5 		 123
5 		 123
5*		*129
4 		 144
4 		 144
4 		 144
4*		*146
4 		 164
4 		 164
4 		 164
4 		 12
4 		 14
4 		 16
4 		 16
4 		 22
4 		 22
4 		 24
4 		 26
4#		#30
4#		#30
5 		 41
5*		*43
4 		 54
4*		*56
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 5
1 		 15
1 		 15
1 		 17
1 		 1
1 		 3
1 		 3
1 		 5
1 		 5
1 		 5
1 		 5
1 		 7
1 		 15
1 		 15
1 		 15
1 		 17
1 		 1
1 		 3
1 		 3
1 		 3
1 		 3
1 		 3
1 		 5
1 		 5
1 		 7
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 7
1 		 7
1 		 29
1 		 41
1*		*43
7 		 5
7 		 5
7 		 5
7 		 7
7 		 9
7 		 9
7 		 11
7 		 13
7 		 13
7 		 13
7 		 13
7 		 15
7 		 17
7 		 19
7 		 19
7 		 35
7 		 53
7 		 55
7 		 63
7 		 73
7*		*75
8*		*98
4 		 22
4 		 24
4 		 24
4 		 24
4 		 26
4 		 28
4 		 28
4 		 28
4#		#30
2#		#50
4*		*56
0#		#0
2#		#50
0#		#0
9 		 1
9 		 1
9 		 99
9*		*101
2#		#30
4 		 34
4 		 42
4 		 44
4*		*48
6#		#20
1 		 33
1 		 35
1*		*87
6 		 12
6 		 18
6 		 14
6 		 16
6 		 18
6#		#20
5*		*21
1 		 71
1*		*87
5 		 97
5 		 97
5 		 97
5 		 99
5*		*105
7 		 109
7*		*111
2 		 2
2#		#100
3*		*101
3*		*103
5 		 35
5*		*37
0#		#0
7 		 5
7 		 7
7 		 9
7 		 13
7 		 13
7 		 13
7 		 13
7 		 13
7 		 13
7 		 15
7 		 15
7 		 17
7 		 17
7 		 3
7 		 5
7 		 7
7*		*25
7*		*69
8 		 108
8#		#110
7*		*111
0#		#0
7 		 3
7 		 11
7 		 13
7 		 13
7 		 13
7 		 15
7 		 17
7 		 19
7*		*21
7 		 35
7 		 55
7 		 57
7*		*59
4 		 16
4 		 18
4#		#20
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 3
9 		 5
9 		 5
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 3
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 3
9 		 5
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 1
9 		 3
9 		 5
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 19
9*		*21
8 		 22
8 		 24
8 		 2
8 		 4
8 		 6
8 		 2
8 		 4
8 		 4
8 		 4
8 		 6
8 		 8
8 		 8
8 		 2
8 		 4
8 		 4
8 		 6
8 		 8
8#		#10
1 		 191
1*		*193
7 		 3
7 		 5
7 		 7
7 		 17
7 		 9
7 		 11
7 		 13
7 		 17
7 		 19
7 		 19
7*		*21
1 		 1
1 		 39
1 		 39
1 		 1
1 		 1
1 		 3
1 		 3
1 		 3
1 		 3
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 1
1 		 41
1 		 41
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 7
1 		 23
1*		*25
2 		 2
2 		 4
2 		 2
2 		 12
2#		#20
5*		*43
7 		 51
7 		 53
7 		 53
7 		 55
7 		 57
7*		*59
7 		 61
7 		 63
7 		 63
7*		*65
2 		 2
2 		 4
2 		 6
2 		 42
2 		 44
2 		 44
2 		 46
2 		 46
2 		 46
2*		*48
4*		*52
6 		 16
6#		#20
7*		*21
9*		*75
6 		 78
6#		#80
2 		 2
2 		 4
2 		 54
2 		 54
2*		*56
9 		 1
9 		 1
9 		 1
9 		 1
9 		 9
9 		 11
9*		*21
2 		 44
2 		 46
2*		*48
6 		 12
6 		 14
6 		 16
6 		 16
6#		#20
3 		 3
3 		 3
3 		 3
3 		 5
3 		 7
3 		 9
3 		 11
3 		 11
3 		 11
3 		 13
3 		 15
3 		 3
3 		 7
3*		*37
8 		 54
8*		*56
6 		 4
6 		 4
6 		 6
6 		 8
6#		#10
3 		 11
3 		 11
3 		 13
3*		*49
5 		 51
5 		 53
5 		 53
5 		 53
5*		*59
6 		 16
6 		 18
6 		 22
6 		 24
6 		 26
6 		 4
6#		#10
3 		 27
3 		 29
3 		 31
3 		 33
3 		 33
3*		*37
7*		*69
3 		 5
3 		 7
3 		 9
3 		 3
3 		 7
3 		 7
3 		 7
3 		 9
3 		 11
3 		 13
3 		 7
3 		 9
3 		 11
3 		 11
3 		 11
3 		 11
3 		 13
3 		 15
3 		 15
3 		 17
3 		 19
3 		 19
3*		*21
2*		*52
8 		 66
8 		 68
8#		#70
9 		 71
9 		 71
9 		 73
9 		 1
9 		 3
9 		 3
9 		 1
9 		 1
9 		 3
9 		 1
9 		 23
9*		*25
9*		*25
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 9
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 5
1 		 1
1 		 1
1*		*101
2 		 102
2 		 102
2 		 104
2*		*72
1 		 89
1 		 91
1 		 91
1 		 91
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 3
1 		 3
1 		 5
1 		 13
1 		 81
1 		 83
1 		 83
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 13
1 		 13
1 		 13
1 		 1
1 		 1
1 		 5
1 		 7
1 		 9
1 		 11
1 		 13
1 		 19
1 		 55
1*		*59
5 		 7
5 		 9
5 		 11
5 		 13
5*		*21
4 		 22
4 		 22
4 		 24
4 		 26
4 		 28
4#		#30
8 		 2
8 		 2
8 		 4
8 		 6
8 		 6
8 		 8
8#		#10
3 		 19
3 		 19
